name,ratings,reviews,price,city,stay
Livi Suites - Premium 1 BHK Serviced Apartments,6.7,Review score,172,Bangalore,6
FabHotel Royale Basant Residency,7.9,Good,109,Bangalore,6
Super OYO Hotel Silver House Near Mantri Square Mall,7.4,Review score,81,Bangalore,6
SPOT ON Hotel Aaradhya Inn,8.8,Good,48,Bangalore,6
OYO Crystal Inn,7.1,Review score,41,Bangalore,6
Treebo Trend Sampradaya Bistro Mailasandra,9.5,Superb,186,Bangalore,6
Grand Mercure Bangalore - An Accor Brand,3.0,Good,"1,060",Bangalore,6
Tulip Inn Koramangala,8.4,Review score,300,Bangalore,6
OYO Hotel Sri Thirumala Lodge,7.2,Superb,52,Bangalore,6
OYO Flagship IRA Comforts,6.7,Review score,47,Bangalore,6
The Curzon Court,7.1,Very good,145,Bangalore,6
Vistar Resort & Hotels,3.4,Review score,208,Bangalore,6
Treebo Trend Raghavendra Tranquil Inn Bellandur,5.6,Very good,204,Bangalore,6
Utse Suites,7.3,Very good,180,Bangalore,6
Lilac Hotel 3rd Block,8.5,Very good,379,Bangalore,6
Treebo Trend Emora Hotel And Suites Brookfield,8.4,Very good,111,Bangalore,6
FabHotel Rotano Suites Yelahanka,7.0,Very good,142,Bangalore,6
Elys'ees Serviced Suites,9.8,Review score,134,Bangalore,6
Treebo Trend Tierra Woods Koramangala,8.5,Superb,106,Bangalore,6
Hotel surya dev residency,8.1,Review score,124,Bangalore,6
Super OYO 13670 Skylark Service Apartment,6.3,Good,94,Bangalore,6
Hotel The Black Stone,3.4,Review score,224,Bangalore,6
Mistyblue Stays,8.3,Review score,445,Bangalore,6
Hotel Arafa Inn,5.6,Review score,159,Bangalore,6
OYO PALMS INN ROOMS,8.5,Review score,45,Bangalore,6
Hotel The Black Stone,1.0,Good,224,Bangalore,6
Hotel Arafa Inn,7.4,Review score,159,Bangalore,6
Treebo Trend Sampradaya Bistro Mailasandra,8.8,Good,186,Bangalore,6
Mistyblue Stays,7.1,Review score,445,Bangalore,6
OYO PALMS INN ROOMS,6.6,Review score,45,Bangalore,6
Treebo Trend Tierra Woods Koramangala,6.1,Review score,106,Bangalore,6
Hotel East park Electronic City,7.9,Good,101,Bangalore,6
FabHotel Astra Electronic City,9.0,Review score,130,Bangalore,6
Collection O Hotel 29 Church's Inn Near Cubbon Park,4.4,Good,86,Bangalore,6
"Hotel City Keys By Rivido, Electronic City",8.2,Review score,145,Bangalore,6
Super OYO Sleek OYO Townhouse 442 Galexia Hotel and Resorts,7.9,Review score,90,Bangalore,6
Treebo Trend Emora Hotel And Suites Brookfield,3.3,Good,111,Bangalore,6
X by Bloom I Hebbal Manyata Park,7.8,Fabulous,156,Bangalore,6
Super OYO 13670 Skylark Service Apartment,7.6,Exceptional,96,Bangalore,6
Hotel Grand Falcon,4.4,Review score,159,Bangalore,6
Tulip Inn Koramangala,7.5,Very good,333,Bangalore,6
Oakwood Premier Prestige Bangalore,8.5,Good,"1,409",Bangalore,6
OYO Hotel Townhall,7.3,Review score,53,Bangalore,6
Bloom Hotel - HSR Club,4.5,Review score,340,Bangalore,6
Elegano Serviced Apartments,6.5,Fabulous,211,Bangalore,6
Hotel Avenue Suites Near International Airport Bangalore,10.0,Review score,104,Bangalore,6
Treebo Trend Sahara Suites,7.0,Review score,165,Bangalore,6
Super OYO Collection O Srinidhi Inn,4.5,Review score,74,Bangalore,6
Mulberry Inn,6.0,Good,132,Bangalore,6
Dream Hotel - Richmond,9.8,Good,259,Bangalore,6
Mulberry Inn,8.7,Review score,132,Bangalore,6
Nahar Heritage Hotel,6.9,Review score,147,Bangalore,6
Novotel Bengaluru Outer Ring Road,3.0,Review score,"1,120",Bangalore,6
Flagship Sri Sai Comforts,7.4,Review score,47,Bangalore,6
Super OYO Varcity Emerald Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,6.0,Review score,61,Bangalore,6
The Sulit Whitefield,4.0,Fabulous,405,Bangalore,6
FabHotel Suvee Boutique Banashankari,6.6,Review score,250,Bangalore,6
Itsy By Treebo - BCP Suites,3.6,Good,119,Bangalore,6
Super OYO Capital O Hotel 24 Near opposite of Sagar Hospital,6.5,Good,70,Bangalore,6
Fuga Boarding Lodging & Restaurant,7.0,Fabulous,98,Bangalore,6
Capital O Safari Rooms Near Snow City,6.0,Good,77,Bangalore,6
Tranquil-Homes,4.0,Exceptional,179,Bangalore,6
Treebo Trend Hiland Suites,6.6,Review score,117,Bangalore,6
OYO HOTEL CRESCENT SHINE,3.6,Very good,45,Bangalore,6
Shangri-La Bengaluru,6.5,Good,"1,813",Bangalore,6
Olive Hebbal - by Embassy Group,7.0,Review score,141,Bangalore,6
Treebo Trend Tiba,5.3,Good,142,Bangalore,6
Bengaluru BNB,7.2,Review score,217,Bangalore,6
Mojatel By Icon,6.0,Review score,202,Bangalore,6
Greenpark Bengaluru,4.6,Good,423,Bangalore,6
"C SUITES - Lotus Park II Stay, Cowork & Engage II Short & Long Stays",7.7,Very good,87,Bangalore,6
B Six Hotel,7.1,Very good,55,Bangalore,6
Super OYO Collection O 81138 Emara Galaxy Executive Rooms,5.8,Good,71,Bangalore,6
Super OYO Collection O N R Residency Near Deepanjali Nagar Metro Station,8.8,Exceptional,82,Bangalore,6
FabHotel BNS Comforts,7.2,Very good,92,Bangalore,6
"Peninsula Suites - Operated by Lemon Tree Hotels, Whitefield, Bengaluru",8.0,Very good,389,Bangalore,6
Narthaki Boutique Hotel,7.6,Review score,164,Bangalore,6
Mojatel By Icon,6.1,Review score,202,Bangalore,6
Treebo Trend Anjani Fortune Suites,1.0,Very good,105,Bangalore,6
Super OYO Collection O N R Residency Near Deepanjali Nagar Metro Station,7.6,Review score,80,Bangalore,6
Greenpark Bengaluru,6.3,Very good,423,Bangalore,6
Super OYO Collection O Hotel Manu,4.0,Review score,78,Bangalore,6
Bengaluru BNB,5.6,Good,217,Bangalore,6
"C SUITES - Lotus Park II Stay, Cowork & Engage II Short & Long Stays",9.4,Fabulous,87,Bangalore,6
Athasri Hotel Infantry Road,8.8,Good,134,Bangalore,6
Super OYO Collection O 81138 Emara Galaxy Executive Rooms,8.4,Review score,71,Bangalore,6
FabHotel BNS Comforts,6.9,Review score,92,Bangalore,6
The Continentti Whitefield,6.4,Good,129,Bangalore,6
OYO Collection O Sln Suites,7.1,Superb,102,Bangalore,6
Super OYO Collection O Veritas Grand,7.9,Review score,66,Bangalore,6
DoubleTree Suites by Hilton Bangalore,6.7,Very good,"1,155",Bangalore,6
Hotel Sandalwood Inn,6.2,Good,84,Bangalore,6
SPOT ON Exotic stay,3.4,Review score,39,Bangalore,6
OYO Townhouse 1292 XOTEL,6.7,Good,73,Bangalore,6
Flagship Sri Hari Premium Comforts Near Sandhya Digital 4K Theatre,7.4,Good,40,Bangalore,6
FabExpress Manyu Inn,4.0,Review score,94,Bangalore,6
OYO Hotel Blue Inn,6.9,Good,52,Bangalore,6
"C SUITES - Santiago II Stay, Cowork & Engage II Short & Long Stays",10.0,Very good,87,Bangalore,6
Collection O URBAN STAY,7.5,Good,79,Bangalore,6
Super OYO Flagship Sunder Nivas,7.3,Review score,57,Bangalore,6
Capital O GN Suites,8.5,Review score,62,Bangalore,6
OYO 18544 Amm Residency,8.5,Exceptional,51,Bangalore,6
Flagship Varcity Phi Premium Pavilion Near Ragigudda Sri Prasanna Anjanayeswamy Temple,6.2,Good,80,Bangalore,6
OYO 29402 Subharaga Hotel,6.5,Review score,92,Bangalore,6
Collection O Royal Elevar,6.7,Review score,88,Bangalore,6
GN Collection O Near Rajajinagar Industrial Estate,4.0,Exceptional,64,Bangalore,6
Super OYO Flagship HOTEL SKYSPACE Near Hare Krishna Hill,4.5,Fabulous,54,Bangalore,6
Super OYO Capital O Davis Let,5.8,Review score,109,Bangalore,6
Royal Wood Executive,8.7,Review score,72,Bangalore,6
OYO Flagship Manjushree Boarding & Lodging nearby Dr.BR Ambedkar Stadium Basveshwar nagar,6.9,Good,53,Bangalore,6
Super OYO Townhouse OAK Clove Boutique Hotel Rajaji Nagar Near Lulu Mall Bengaluru,6.7,Review score,146,Bangalore,6
Jugglers Rest Hostel in Indiranagar,7.9,Review score,61,Bangalore,6
Super OYO Flagship Sunder Nivas,7.4,Review score,59,Bangalore,6
Oyo Flagship Sri Chowdeshwari Boarding And Lodging,7.1,Review score,65,Bangalore,6
OYO Flagship 37297 N R Deluxe,9.5,Review score,73,Bangalore,6
"OYO Aster Vue Hotel ,Near K R Puram , Bhattarahalli Signal",3.0,Good,59,Bangalore,6
FabHotel GR Lake View,6.7,Review score,125,Bangalore,6
Bluemoon Comforts,3.4,Review score,109,Bangalore,6
STAYMAKER Pavithra Paradise,5.6,Review score,58,Bangalore,6
OYO Hotel Elite Lifestyle Red Rose Near 7d Voyage,8.5,Review score,70,Bangalore,6
